0.0012398	0.0018765797257327239
0.0012776	0.001876633503630008
0.0013165	0.0018767410594245767
0.0013566	0.001876794837321861
0.0013979	0.0018769023931164293
0.0014405	0.0018769561710137133
0.0014844	0.0018770637268082817
0.0015296	0.0019794030653401454
0.0015762	0.0020873890830868515
0.0016242	0.0020874428609841357
0.0016242	0.002201183113740253
0.0016737	0.0022012906695348215
0.0017247	0.00220139822532939
0.0017772	0.002201505781123958
0.0018314	0.0022015595590212426
0.0018872	0.002201667114815811
0.0019447	0.0022017746706103794
0.0020039	0.002201882226404948
0.002065	0.002201936004302232
0.0021278	0.0023220220489378867
0.0021926	0.002448668997042216
0.0022594	0.0024487765528367843
0.0023283	0.0024488841086313527
0.0023992	0.002448991664425921
0.0024723	0.0025825221833826297
0.0025476	0.002582629739177198
0.0026252	0.0025827372949717665
0.0027052	0.002582844850766335
0.0027876	0.0025829524065609038
0.0028726	0.002583113740252756
0.0029601	0.0025832212960473244
0.0030502	0.002724065609034687
0.0031432	0.0027241731648292556
0.0032389	0.002872761495025545
0.0033376	0.0028728690508201134
0.0034392	0.0028729766066146814
0.003544	0.002873137940306534
0.003652	0.0030297929550954558
0.0037632	0.003029954288787309
0.0038779	0.0030300618445818772
0.003996	0.0030301694003764456
0.0041177	0.0031954288787308417
0.0042432	0.0031955902124226943
0.0043725	0.0031956977682172628
0.0045057	0.0031958591019091154
0.0046429	0.00337015326700726
0.0047843	0.0033702608228018288
0.0049301	0.003370422156493681
0.0050803	0.003370583490185534
0.005235	0.003554396343102985
0.0053945	0.0035545576767948375
0.0055589	0.003554665232589406
0.0057282	0.003748534552299005
0.0059027	0.003748695885990858
0.0060825	0.0037488572196827104
0.0062678	0.003749018553374563
0.0064588	0.003749179887066416
0.0066556	0.0037493412207582682
0.0068583	0.003953804786232858
0.0070672	0.003953966119924711
0.0072824	0.004169615488034418
0.0075042	0.004396988437752085
0.0077327	0.004636784081742404
0.0079683	0.004636945415434256
0.0082111	0.004637160527023393
0.0084612	0.00463737563861253
0.008719	0.004637590750201667
0.0089847	0.00463775208389352
0.0092584	0.004637967195482657
0.0095405	0.004638182307071794
0.0098312	0.004638343640763646
0.0098311	0.004891099757999462
0.0101	0.005157838128529175
0.0104	0.005439096531325626
0.0108	0.005439096531325626
0.0111	0.005439634310298467
0.0114	0.005439634310298467
0.0118	0.005440172089271309
0.0121	0.005440172089271309
0.0125	0.005440709868244152
0.0129	0.005440709868244152
0.0133	0.005441247647216994
0.0137	0.005441247647216994
0.0141	0.0051602581339069645
0.0145	0.005160527023393386
0.015	0.005160742134982523
0.0154	0.00516095724657166
0.0159	0.005442323205162678
0.0159	0.005739177198171552
0.0164	0.006052164560365689
0.0169	0.006381823070717935
0.0169	0.0067297660661468145
0.0174	0.0067297660661468145
0.0179	0.006730303845119656
0.0185	0.006730303845119656
0.019	0.007097606883570853
0.0196	0.007098144662543694
0.0202	0.0074848077440172085
0.0208	0.00789298198440441
0.0215	0.007893519763377252
0.0221	0.007894057542350095
0.0228	0.007894057542350095
0.0235	0.007894595321322936
0.0242	0.007894595321322936
0.0249	0.007895133100295779
0.0257	0.00832589405754235
0.0265	0.00832589405754235
0.0273	0.008326431836515193
0.0281	0.008326969615488036
0.029	0.00878085506856682
0.029	0.009259478354396344
0.0298	0.009259478354396344
0.0298	0.009764452809895133
0.0307	0.009764452809895133
0.0317	0.009764990588867975
0.0327	0.009765528367840818
0.0336	0.009766066146813659
0.0347	0.0102984673299274
0.0357	0.010299005108900243
0.0368	0.01086044635654746
0.0379	0.010860984135520302
0.0391	0.010861521914493143
0.0403	0.011453616563592364
0.0415	0.011454154342565206
0.0428	0.012079053509007797
0.0441	0.01207959128798064
0.0454	0.012080129066953483
0.0468	0.012738908308685131
0.0482	0.012739446087657974
0.0497	0.012739983866630816
0.0512	0.013434794299542889
0.0528	0.01343533207851573
0.0544	0.014167787039526755
0.056	0.014168324818499597
0.0577	0.014169400376445282
0.0594	0.014941650981446626
0.0613	0.014942726539392312
0.0632	0.014943264318365151
0.0651	0.015757999462221027
0.0671	0.01575853724119387
0.0691	0.015759612799139556
0.0712	0.01661898359774133
0.0734	0.016619521376714172
0.0756	0.01662005915568701
0.0779	0.016621134713632697
0.0803	0.01752729228287174
0.0828	0.017527830061844583
0.0853	0.01752890561979027
0.0879	0.018484538854530788
0.0906	0.018485614412476474
0.0933	0.019493412207582685
0.0962	0.019494487765528368
0.0991	0.019495563323474054
0.1021	0.020558214573810168
0.1052	0.02055929013175585
0.1084	0.020560365689701533
0.1117	0.020560903468674376
0.1151	0.020561979026620058
0.1186	0.02168324818499597
0.1223	0.021684323742941655
0.1223	0.02286582414627588
0.126	0.022866899704221566
0.1298	0.022867975262167252
0.1338	0.02286851304114009
0.1379	0.022869588599085777
0.1421	0.022870664157031463
0.1464	0.022871739714977146
0.1508	0.022872815272922828
0.1554	0.022873890830868514
0.1602	0.022874428609841353
0.1651	0.024122075826835173
0.1701	0.02412315138478086
0.1701	0.025437483194407102
0.1753	0.02543855875235278
0.1806	0.02682602850228556
0.1861	0.02828878730841624
0.1918	0.028289862866361926
0.1976	0.02829147620328045
0.2036	0.028292551761226137
0.2098	0.028293627319171823
0.2162	0.028294702877117505
0.2227	0.028296316214036034
0.2296	0.02829739177198172
0.2366	0.02984027964506588
0.2438	0.029841892981984405
0.2511	0.031469212153804785
0.2589	0.03147028771175047
0.2668	0.03318687819306265
0.2749	0.03318795375100834
0.2833	0.03318956708792686
0.2919	0.03319118042484539
0.3008	0.033192255982791075
0.31	0.0331938693197096
